uniq_id	city	state	zip
26924	San Juan	Puerto Rico	949
26925	Carolina	Puerto Rico	612
26926	Carolina	Puerto Rico	949
26927	Ponce	Puerto Rico	612
26928	Carolina	Puerto Rico	725
26929	Bayamón	Puerto Rico	976
26930	Ponce	Puerto Rico	716
26931	Mayagüez	Puerto Rico	901
26932	Bayamón	Puerto Rico	901
26933	San Juan	Puerto Rico	680
26934	Bayamón	Puerto Rico	716
26935	Caguas	Puerto Rico	725
26936	Caguas	Puerto Rico	969
26937	San Juan	Puerto Rico	901
26938	Caguas	Puerto Rico	983
26939	Carolina	Puerto Rico	983
26940	Mayagüez	Puerto Rico	725
26941	San Juan	Puerto Rico	716
26942	Mayagüez	Puerto Rico	612
26943	Caguas	Puerto Rico	949
26944	Mayagüez	Puerto Rico	983
26945	Guaynabo	Puerto Rico	983
26946	Carolina	Puerto Rico	959
26947	Toa Baja	Puerto Rico	680
26948	Trujillo Alto	Puerto Rico	949
26949	Caguas	Puerto Rico	983
26950	Arecibo	Puerto Rico	959
26951	Ponce	Puerto Rico	716
26952	Trujillo Alto	Puerto Rico	976
26953	Carolina	Puerto Rico	725
26954	Toa Baja	Puerto Rico	725
26955	San Juan	Puerto Rico	680
26956	Arecibo	Puerto Rico	949
26957	Ponce	Puerto Rico	983
26958	San Juan	Puerto Rico	969
26959	San Juan	Puerto Rico	901
26960	Toa Baja	Puerto Rico	949
26961	Arecibo	Puerto Rico	725
26962	Mayagüez	Puerto Rico	969
26963	San Juan	Puerto Rico	976
26964	Toa Baja	Puerto Rico	976
26965	Guaynabo	Puerto Rico	901
26966	Caguas	Puerto Rico	976
26967	Bayamón	Puerto Rico	949
26968	San Juan	Puerto Rico	680
26969	San Juan	Puerto Rico	716
26970	Arecibo	Puerto Rico	949
26971	San Juan	Puerto Rico	983
26972	Ponce	Puerto Rico	976
26973	Carolina	Puerto Rico	949
26974	San Juan	Puerto Rico	959
26975	Trujillo Alto	Puerto Rico	680
26976	Guaynabo	Puerto Rico	983
26977	Guaynabo	Puerto Rico	959
26978	Toa Baja	Puerto Rico	959
26979	Trujillo Alto	Puerto Rico	901
26980	San Juan	Puerto Rico	612
26981	Ponce	Puerto Rico	725
26982	Arecibo	Puerto Rico	949
26983	Trujillo Alto	Puerto Rico	959
26984	Trujillo Alto	Puerto Rico	959
26985	Ponce	Puerto Rico	901
26986	San Juan	Puerto Rico	959
26987	San Juan	Puerto Rico	716
26988	Mayagüez	Puerto Rico	725
26989	Trujillo Alto	Puerto Rico	976
26990	Arecibo	Puerto Rico	969
26991	Carolina	Puerto Rico	612
26992	Mayagüez	Puerto Rico	901
26993	San Juan	Puerto Rico	949
26994	Guaynabo	Puerto Rico	612
26995	Toa Baja	Puerto Rico	983
26996	San Juan	Puerto Rico	976
26997	Mayagüez	Puerto Rico	959
26998	Caguas	Puerto Rico	983
26999	Guaynabo	Puerto Rico	983
27000	Caguas	Puerto Rico	949
27001	Bayamón	Puerto Rico	725
27002	Ponce	Puerto Rico	901
27003	Arecibo	Puerto Rico	959
27004	Caguas	Puerto Rico	976
27005	Guaynabo	Puerto Rico	959
27006	Ponce	Puerto Rico	959
27007	Mayagüez	Puerto Rico	949
27008	Caguas	Puerto Rico	680
27009	Caguas	Puerto Rico	716
27010	Bayamón	Puerto Rico	680
27011	Arecibo	Puerto Rico	716
27012	Bayamón	Puerto Rico	716
27013	Caguas	Puerto Rico	901
27014	Caguas	Puerto Rico	680
27015	Carolina	Puerto Rico	949
27016	Toa Baja	Puerto Rico	725
27017	Mayagüez	Puerto Rico	901
27018	Carolina	Puerto Rico	725
27019	Toa Baja	Puerto Rico	969
27020	Bayamón	Puerto Rico	725
27021	Trujillo Alto	Puerto Rico	949
27022	Ponce	Puerto Rico	983
27023	Mayagüez	Puerto Rico	976
27024	Mayagüez	Puerto Rico	959
27025	Arecibo	Puerto Rico	901
27026	Carolina	Puerto Rico	612
27027	Guaynabo	Puerto Rico	901
27028	Ponce	Puerto Rico	725
27029	Trujillo Alto	Puerto Rico	969
27030	Mayagüez	Puerto Rico	976
27031	Arecibo	Puerto Rico	949
27032	Toa Baja	Puerto Rico	612
27033	San Juan	Puerto Rico	983
27034	Ponce	Puerto Rico	716
27035	Arecibo	Puerto Rico	901
27036	Bayamón	Puerto Rico	983
27037	Caguas	Puerto Rico	969
27038	Caguas	Puerto Rico	976
27039	Caguas	Puerto Rico	612
27040	Toa Baja	Puerto Rico	976
27041	Caguas	Puerto Rico	969
27042	Guaynabo	Puerto Rico	983
27043	Bayamón	Puerto Rico	716
27044	Trujillo Alto	Puerto Rico	969
27045	Mayagüez	Puerto Rico	976
27046	Bayamón	Puerto Rico	976
27047	Trujillo Alto	Puerto Rico	959
27048	Bayamón	Puerto Rico	983
27049	Arecibo	Puerto Rico	976
27050	Carolina	Puerto Rico	680
27051	Toa Baja	Puerto Rico	612
27052	Bayamón	Puerto Rico	976
27053	Caguas	Puerto Rico	949
27054	Arecibo	Puerto Rico	725
27055	Mayagüez	Puerto Rico	680
27056	Caguas	Puerto Rico	976
27057	San Juan	Puerto Rico	680
27058	Toa Baja	Puerto Rico	901
27059	Carolina	Puerto Rico	983
27060	Carolina	Puerto Rico	612
27061	Mayagüez	Puerto Rico	969
27062	Ponce	Puerto Rico	716
27063	Toa Baja	Puerto Rico	976
27064	Caguas	Puerto Rico	983
27065	Guaynabo	Puerto Rico	959
27066	Caguas	Puerto Rico	901
27067	Toa Baja	Puerto Rico	959
27068	Guaynabo	Puerto Rico	969
27069	San Juan	Puerto Rico	725
27070	Trujillo Alto	Puerto Rico	949
27071	Mayagüez	Puerto Rico	725
27072	Mayagüez	Puerto Rico	959
27073	Trujillo Alto	Puerto Rico	680
27074	Guaynabo	Puerto Rico	680
27075	Bayamón	Puerto Rico	983
27076	Caguas	Puerto Rico	716
27077	Arecibo	Puerto Rico	959
27078	Caguas	Puerto Rico	716
27079	Toa Baja	Puerto Rico	959
27080	Trujillo Alto	Puerto Rico	969
27081	Guaynabo	Puerto Rico	959
27082	San Juan	Puerto Rico	969
27083	San Juan	Puerto Rico	901
27084	Carolina	Puerto Rico	949
27085	Guaynabo	Puerto Rico	959
27086	Trujillo Alto	Puerto Rico	725
27087	Trujillo Alto	Puerto Rico	612
27088	Guaynabo	Puerto Rico	959
27089	Trujillo Alto	Puerto Rico	949
27090	Mayagüez	Puerto Rico	949
27091	Guaynabo	Puerto Rico	901
27092	Guaynabo	Puerto Rico	969
27093	Carolina	Puerto Rico	901
27094	Arecibo	Puerto Rico	949
27095	Arecibo	Puerto Rico	680
27096	Carolina	Puerto Rico	959
27097	San Juan	Puerto Rico	983
27098	Guaynabo	Puerto Rico	725
27099	Mayagüez	Puerto Rico	959
27100	Caguas	Puerto Rico	983
27101	Ponce	Puerto Rico	716
27102	Ponce	Puerto Rico	716
27103	Bayamón	Puerto Rico	725
27104	Toa Baja	Puerto Rico	612
27105	Bayamón	Puerto Rico	716
27106	Trujillo Alto	Puerto Rico	969
27107	San Juan	Puerto Rico	716
27108	Carolina	Puerto Rico	901
27109	Toa Baja	Puerto Rico	969
27110	Bayamón	Puerto Rico	969
27111	San Juan	Puerto Rico	901
27112	Trujillo Alto	Puerto Rico	716
27113	Trujillo Alto	Puerto Rico	612
27114	Caguas	Puerto Rico	969
27115	Toa Baja	Puerto Rico	949
27116	Mayagüez	Puerto Rico	725
27117	San Juan	Puerto Rico	969
27118	Trujillo Alto	Puerto Rico	725
27119	Guaynabo	Puerto Rico	612
27120	Caguas	Puerto Rico	680
27121	Trujillo Alto	Puerto Rico	959
27122	Ponce	Puerto Rico	949
27123	Ponce	Puerto Rico	725
27124	Toa Baja	Puerto Rico	612
27125	Toa Baja	Puerto Rico	716
27126	Carolina	Puerto Rico	901
27127	Toa Baja	Puerto Rico	901
27128	Ponce	Puerto Rico	976
27129	Guaynabo	Puerto Rico	612
27130	Carolina	Puerto Rico	959
27131	Guaynabo	Puerto Rico	725
27132	Caguas	Puerto Rico	969
27133	Caguas	Puerto Rico	949
27134	Bayamón	Puerto Rico	612
27135	Guaynabo	Puerto Rico	976
27136	Trujillo Alto	Puerto Rico	680
27137	San Juan	Puerto Rico	969
27138	Mayagüez	Puerto Rico	983
27139	San Juan	Puerto Rico	725
27140	Toa Baja	Puerto Rico	901
27141	Mayagüez	Puerto Rico	949
27142	Caguas	Puerto Rico	959
27143	Arecibo	Puerto Rico	959
27144	Guaynabo	Puerto Rico	976
27145	Arecibo	Puerto Rico	949
27146	Toa Baja	Puerto Rico	969
27147	Mayagüez	Puerto Rico	725
27148	Guaynabo	Puerto Rico	969
27149	Toa Baja	Puerto Rico	949
27150	Trujillo Alto	Puerto Rico	976
27151	Ponce	Puerto Rico	680
27152	Caguas	Puerto Rico	680
27153	Bayamón	Puerto Rico	983
27154	Arecibo	Puerto Rico	680
27155	Ponce	Puerto Rico	949
27156	Bayamón	Puerto Rico	901
27157	Caguas	Puerto Rico	949
27158	Mayagüez	Puerto Rico	983
27159	Mayagüez	Puerto Rico	969
27160	Caguas	Puerto Rico	725
27161	Ponce	Puerto Rico	725
27162	Mayagüez	Puerto Rico	612
27163	Ponce	Puerto Rico	716
27164	Caguas	Puerto Rico	680
27165	Arecibo	Puerto Rico	959
27166	Toa Baja	Puerto Rico	716
27167	Arecibo	Puerto Rico	959
27168	Toa Baja	Puerto Rico	969
27169	Ponce	Puerto Rico	716
27170	Guaynabo	Puerto Rico	983
27171	Arecibo	Puerto Rico	959
27172	Bayamón	Puerto Rico	969
27173	Mayagüez	Puerto Rico	959
27174	Trujillo Alto	Puerto Rico	969
27175	Toa Baja	Puerto Rico	983
27176	San Juan	Puerto Rico	612
27177	Arecibo	Puerto Rico	976
27178	Mayagüez	Puerto Rico	983
27179	Ponce	Puerto Rico	725
27180	Guaynabo	Puerto Rico	901
27181	San Juan	Puerto Rico	612
27182	San Juan	Puerto Rico	612
27183	Toa Baja	Puerto Rico	983
27184	Bayamón	Puerto Rico	969
27185	Caguas	Puerto Rico	959
27186	Toa Baja	Puerto Rico	969
27187	Trujillo Alto	Puerto Rico	680
27188	Arecibo	Puerto Rico	969
27189	Trujillo Alto	Puerto Rico	976
27190	Arecibo	Puerto Rico	949
27191	Caguas	Puerto Rico	680
27192	Bayamón	Puerto Rico	949
27193	Guaynabo	Puerto Rico	983
27194	Bayamón	Puerto Rico	976
27195	Toa Baja	Puerto Rico	612
27196	Carolina	Puerto Rico	949
27197	Caguas	Puerto Rico	959
27198	Trujillo Alto	Puerto Rico	680
27199	Bayamón	Puerto Rico	959
27200	Mayagüez	Puerto Rico	983
27201	Ponce	Puerto Rico	680
27202	Caguas	Puerto Rico	725
27203	Bayamón	Puerto Rico	725
27204	Guaynabo	Puerto Rico	716
27205	Mayagüez	Puerto Rico	969
27206	Toa Baja	Puerto Rico	949
27207	Caguas	Puerto Rico	949
27208	Arecibo	Puerto Rico	976
27209	San Juan	Puerto Rico	949
27210	San Juan	Puerto Rico	612
27211	Ponce	Puerto Rico	716
27212	Mayagüez	Puerto Rico	680
27213	Trujillo Alto	Puerto Rico	959
27214	Bayamón	Puerto Rico	976
27215	Bayamón	Puerto Rico	612
27216	Arecibo	Puerto Rico	976
27217	Arecibo	Puerto Rico	976
27218	Trujillo Alto	Puerto Rico	716
27219	Trujillo Alto	Puerto Rico	949
27220	Trujillo Alto	Puerto Rico	680
27221	Arecibo	Puerto Rico	969
27222	Toa Baja	Puerto Rico	983
27223	Arecibo	Puerto Rico	901
27224	Ponce	Puerto Rico	983
27225	Bayamón	Puerto Rico	901
27226	Guaynabo	Puerto Rico	716
27227	Bayamón	Puerto Rico	949
27228	Mayagüez	Puerto Rico	716
27229	San Juan	Puerto Rico	949
27230	Guaynabo	Puerto Rico	949
27231	Caguas	Puerto Rico	612
27232	Trujillo Alto	Puerto Rico	969
27233	Carolina	Puerto Rico	612
27234	San Juan	Puerto Rico	680
27235	Caguas	Puerto Rico	725
27236	Bayamón	Puerto Rico	976
27237	Trujillo Alto	Puerto Rico	680
27238	Bayamón	Puerto Rico	969
27239	San Juan	Puerto Rico	976
27240	Arecibo	Puerto Rico	680
27241	San Juan	Puerto Rico	716
27242	San Juan	Puerto Rico	969
27243	Arecibo	Puerto Rico	716
27244	Guaynabo	Puerto Rico	959
27245	Trujillo Alto	Puerto Rico	949
27246	Ponce	Puerto Rico	612
27247	Carolina	Puerto Rico	983
27248	Arecibo	Puerto Rico	901
27249	Toa Baja	Puerto Rico	901
27250	Ponce	Puerto Rico	959
27251	San Juan	Puerto Rico	680
27252	Bayamón	Puerto Rico	976
27253	Mayagüez	Puerto Rico	959
27254	Bayamón	Puerto Rico	983
27255	Carolina	Puerto Rico	901
27256	Arecibo	Puerto Rico	680
27257	Carolina	Puerto Rico	901
27258	Mayagüez	Puerto Rico	725
27259	Ponce	Puerto Rico	716
27260	Trujillo Alto	Puerto Rico	976
27261	Toa Baja	Puerto Rico	983
27262	Ponce	Puerto Rico	716
27263	Mayagüez	Puerto Rico	969
27264	Carolina	Puerto Rico	959
27265	Trujillo Alto	Puerto Rico	949
27266	Mayagüez	Puerto Rico	612
27267	Trujillo Alto	Puerto Rico	976
27268	Arecibo	Puerto Rico	680
27269	Ponce	Puerto Rico	716
27270	Guaynabo	Puerto Rico	959
27271	Toa Baja	Puerto Rico	949
27272	Caguas	Puerto Rico	680
27273	Trujillo Alto	Puerto Rico	949
27274	Carolina	Puerto Rico	959
27275	Carolina	Puerto Rico	612
27276	Arecibo	Puerto Rico	612
27277	Ponce	Puerto Rico	949
27278	Toa Baja	Puerto Rico	983
27279	Bayamón	Puerto Rico	949
27280	Mayagüez	Puerto Rico	725
27281	Arecibo	Puerto Rico	725
27282	San Juan	Puerto Rico	901
27283	Bayamón	Puerto Rico	901
27284	San Juan	Puerto Rico	612
27285	Carolina	Puerto Rico	976
27286	Arecibo	Puerto Rico	680
27287	San Juan	Puerto Rico	612
27288	San Juan	Puerto Rico	983
27289	Carolina	Puerto Rico	949
27290	San Juan	Puerto Rico	983
27291	Arecibo	Puerto Rico	725
27292	Mayagüez	Puerto Rico	949
27293	San Juan	Puerto Rico	976
27294	Trujillo Alto	Puerto Rico	716
27295	San Juan	Puerto Rico	959
27296	Caguas	Puerto Rico	969
27297	Carolina	Puerto Rico	959
27298	Guaynabo	Puerto Rico	976
27299	Toa Baja	Puerto Rico	716
27300	Ponce	Puerto Rico	976
27301	Carolina	Puerto Rico	680
27302	Ponce	Puerto Rico	725
27303	Trujillo Alto	Puerto Rico	949
27304	Bayamón	Puerto Rico	959
27305	Caguas	Puerto Rico	959
27306	Arecibo	Puerto Rico	725
27307	Bayamón	Puerto Rico	725
27308	Ponce	Puerto Rico	983
27309	San Juan	Puerto Rico	680
27310	Arecibo	Puerto Rico	901
27311	Mayagüez	Puerto Rico	949
27312	Mayagüez	Puerto Rico	983
27313	Arecibo	Puerto Rico	969
27314	Guaynabo	Puerto Rico	612
27315	Trujillo Alto	Puerto Rico	725
27316	Ponce	Puerto Rico	716
27317	Ponce	Puerto Rico	680
27318	Toa Baja	Puerto Rico	901
27319	Ponce	Puerto Rico	901
27320	Trujillo Alto	Puerto Rico	901
27321	Bayamón	Puerto Rico	983
27322	Toa Baja	Puerto Rico	976
27323	Mayagüez	Puerto Rico	680
27324	Caguas	Puerto Rico	959
27325	Toa Baja	Puerto Rico	680
27326	Mayagüez	Puerto Rico	983
27327	Ponce	Puerto Rico	959
27328	Ponce	Puerto Rico	969
27329	Guaynabo	Puerto Rico	959
27330	Ponce	Puerto Rico	612
27331	Guaynabo	Puerto Rico	612
27332	Bayamón	Puerto Rico	901
27333	Caguas	Puerto Rico	976
27334	Arecibo	Puerto Rico	976
27335	Mayagüez	Puerto Rico	983
27336	Carolina	Puerto Rico	612
27337	Mayagüez	Puerto Rico	959
27338	Caguas	Puerto Rico	680
27339	Carolina	Puerto Rico	901
27340	Bayamón	Puerto Rico	949
27341	Toa Baja	Puerto Rico	959
27342	Guaynabo	Puerto Rico	716
27343	San Juan	Puerto Rico	969
27344	Trujillo Alto	Puerto Rico	680
27345	Arecibo	Puerto Rico	969
27346	Arecibo	Puerto Rico	901
27347	Mayagüez	Puerto Rico	716
27348	Ponce	Puerto Rico	949
27349	Mayagüez	Puerto Rico	680
27350	Caguas	Puerto Rico	949
27351	Toa Baja	Puerto Rico	901
27352	Mayagüez	Puerto Rico	969
27353	Bayamón	Puerto Rico	969
27354	Carolina	Puerto Rico	680
27355	San Juan	Puerto Rico	680
27356	Caguas	Puerto Rico	612
27357	Mayagüez	Puerto Rico	901
27358	Arecibo	Puerto Rico	959
27359	San Juan	Puerto Rico	725
27360	Mayagüez	Puerto Rico	969
27361	Arecibo	Puerto Rico	680
27362	Arecibo	Puerto Rico	969
27363	Carolina	Puerto Rico	901
27364	Trujillo Alto	Puerto Rico	983
27365	Mayagüez	Puerto Rico	901
27366	Trujillo Alto	Puerto Rico	725
27367	Caguas	Puerto Rico	949
27368	San Juan	Puerto Rico	612
27369	Toa Baja	Puerto Rico	949
27370	Mayagüez	Puerto Rico	901
27371	Trujillo Alto	Puerto Rico	969
27372	Bayamón	Puerto Rico	976
27373	Arecibo	Puerto Rico	969
27374	Arecibo	Puerto Rico	612
27375	Carolina	Puerto Rico	901
27376	Carolina	Puerto Rico	983
27377	San Juan	Puerto Rico	725
27378	Ponce	Puerto Rico	976
27379	Ponce	Puerto Rico	725
27380	San Juan	Puerto Rico	969
27381	Toa Baja	Puerto Rico	959
27382	Arecibo	Puerto Rico	983
27383	Mayagüez	Puerto Rico	901
27384	Mayagüez	Puerto Rico	959
27385	Bayamón	Puerto Rico	680
27386	Toa Baja	Puerto Rico	716
27387	Arecibo	Puerto Rico	959
27388	San Juan	Puerto Rico	901
27389	Trujillo Alto	Puerto Rico	959
27390	Carolina	Puerto Rico	969
27391	Caguas	Puerto Rico	680
27392	Ponce	Puerto Rico	612
27393	San Juan	Puerto Rico	680
27394	Arecibo	Puerto Rico	949
27395	Bayamón	Puerto Rico	959
27396	Caguas	Puerto Rico	612
27397	Carolina	Puerto Rico	969
27398	Mayagüez	Puerto Rico	949
27399	Guaynabo	Puerto Rico	612
27400	Toa Baja	Puerto Rico	969
27401	San Juan	Puerto Rico	716
27402	Trujillo Alto	Puerto Rico	725
27403	Arecibo	Puerto Rico	983
27404	Trujillo Alto	Puerto Rico	976
27405	Arecibo	Puerto Rico	983
27406	Bayamón	Puerto Rico	901
27407	Ponce	Puerto Rico	716
27408	Toa Baja	Puerto Rico	983
27409	Ponce	Puerto Rico	716
27410	Carolina	Puerto Rico	983
27411	Guaynabo	Puerto Rico	716
27412	Bayamón	Puerto Rico	983
27413	Mayagüez	Puerto Rico	716
27414	San Juan	Puerto Rico	680
27415	Carolina	Puerto Rico	983
27416	Caguas	Puerto Rico	901
27417	Ponce	Puerto Rico	949
27418	Toa Baja	Puerto Rico	716
27419	Ponce	Puerto Rico	983
27420	Ponce	Puerto Rico	976
27421	San Juan	Puerto Rico	976
27422	Carolina	Puerto Rico	969
27423	Arecibo	Puerto Rico	983
27424	Mayagüez	Puerto Rico	680
27425	Toa Baja	Puerto Rico	901
27426	Guaynabo	Puerto Rico	725
27427	Carolina	Puerto Rico	983
27428	San Juan	Puerto Rico	976
27429	Bayamón	Puerto Rico	901
27430	Carolina	Puerto Rico	983
27431	Ponce	Puerto Rico	949
27432	Mayagüez	Puerto Rico	725
27433	Caguas	Puerto Rico	976
27434	Carolina	Puerto Rico	901
27435	Ponce	Puerto Rico	725
27436	Guaynabo	Puerto Rico	716
27437	Carolina	Puerto Rico	969
27438	Mayagüez	Puerto Rico	612
27439	San Juan	Puerto Rico	959
27440	Ponce	Puerto Rico	949
27441	Arecibo	Puerto Rico	976
27442	Guaynabo	Puerto Rico	901
27443	Mayagüez	Puerto Rico	959
27444	Guaynabo	Puerto Rico	901
27445	Caguas	Puerto Rico	949
27446	Mayagüez	Puerto Rico	725
27447	Arecibo	Puerto Rico	680
27448	Mayagüez	Puerto Rico	949
27449	Trujillo Alto	Puerto Rico	949
27450	Ponce	Puerto Rico	959
27451	Carolina	Puerto Rico	959
27452	Ponce	Puerto Rico	680
27453	Bayamón	Puerto Rico	976
27454	Arecibo	Puerto Rico	983
27455	Arecibo	Puerto Rico	612
27456	San Juan	Puerto Rico	612
27457	Mayagüez	Puerto Rico	725
27458	Caguas	Puerto Rico	976
27459	Carolina	Puerto Rico	612
27460	Carolina	Puerto Rico	716
27461	Trujillo Alto	Puerto Rico	612
27462	Bayamón	Puerto Rico	716
27463	Trujillo Alto	Puerto Rico	901
27464	Trujillo Alto	Puerto Rico	969
27465	Guaynabo	Puerto Rico	949
27466	San Juan	Puerto Rico	725
27467	Carolina	Puerto Rico	901
27468	San Juan	Puerto Rico	612
27469	Carolina	Puerto Rico	901
27470	Ponce	Puerto Rico	901
27471	Guaynabo	Puerto Rico	680
27472	Ponce	Puerto Rico	725
27473	Carolina	Puerto Rico	716
27474	Carolina	Puerto Rico	901
27475	Toa Baja	Puerto Rico	716
27476	Ponce	Puerto Rico	716
27477	Trujillo Alto	Puerto Rico	949
27478	Toa Baja	Puerto Rico	612
27479	Trujillo Alto	Puerto Rico	901
27480	Trujillo Alto	Puerto Rico	612
27481	Trujillo Alto	Puerto Rico	901
27482	Mayagüez	Puerto Rico	983
27483	Mayagüez	Puerto Rico	612
27484	Toa Baja	Puerto Rico	612
27485	Ponce	Puerto Rico	976
27486	Carolina	Puerto Rico	976
27487	Ponce	Puerto Rico	901
27488	Ponce	Puerto Rico	976
27489	Trujillo Alto	Puerto Rico	959
27490	Caguas	Puerto Rico	716
27491	Ponce	Puerto Rico	959
27492	Toa Baja	Puerto Rico	901
27493	Toa Baja	Puerto Rico	969
27494	Carolina	Puerto Rico	949
27495	Toa Baja	Puerto Rico	680
27496	Guaynabo	Puerto Rico	976
27497	Carolina	Puerto Rico	983
27498	Ponce	Puerto Rico	949
27499	San Juan	Puerto Rico	680
27500	Mayagüez	Puerto Rico	983
27501	Trujillo Alto	Puerto Rico	959
27502	Toa Baja	Puerto Rico	725
27503	Guaynabo	Puerto Rico	959
27504	Guaynabo	Puerto Rico	983
27505	Caguas	Puerto Rico	612
27506	Guaynabo	Puerto Rico	901
27507	Caguas	Puerto Rico	976
27508	Bayamón	Puerto Rico	716
27509	San Juan	Puerto Rico	959
27510	Ponce	Puerto Rico	949
27511	Ponce	Puerto Rico	969
27512	Bayamón	Puerto Rico	680
27513	Guaynabo	Puerto Rico	725
27514	Caguas	Puerto Rico	969
27515	Trujillo Alto	Puerto Rico	680
27516	San Juan	Puerto Rico	949
27517	Trujillo Alto	Puerto Rico	969
27518	Caguas	Puerto Rico	976
27519	Trujillo Alto	Puerto Rico	959
27520	Mayagüez	Puerto Rico	716
27521	Bayamón	Puerto Rico	969
27522	Guaynabo	Puerto Rico	725
27523	Carolina	Puerto Rico	959
27524	Ponce	Puerto Rico	901
27525	Toa Baja	Puerto Rico	976
27526	Trujillo Alto	Puerto Rico	716
27527	Ponce	Puerto Rico	983
27528	San Juan	Puerto Rico	680
27529	San Juan	Puerto Rico	612
27530	Arecibo	Puerto Rico	969
27531	Guaynabo	Puerto Rico	612
27532	Trujillo Alto	Puerto Rico	983
27533	Arecibo	Puerto Rico	949
27534	Toa Baja	Puerto Rico	959
27535	Ponce	Puerto Rico	612
27536	Toa Baja	Puerto Rico	680
27537	Guaynabo	Puerto Rico	901
27538	Guaynabo	Puerto Rico	612
27539	Toa Baja	Puerto Rico	976
27540	Carolina	Puerto Rico	949
27541	Guaynabo	Puerto Rico	725
27542	Caguas	Puerto Rico	725
27543	Caguas	Puerto Rico	725
27544	Arecibo	Puerto Rico	976
27545	Bayamón	Puerto Rico	949
27546	Guaynabo	Puerto Rico	976
27547	San Juan	Puerto Rico	612
27548	Mayagüez	Puerto Rico	959
27549	Arecibo	Puerto Rico	949
27550	Ponce	Puerto Rico	716
27551	Toa Baja	Puerto Rico	612
27552	Trujillo Alto	Puerto Rico	716
27553	Guaynabo	Puerto Rico	901
27554	San Juan	Puerto Rico	949
27555	Trujillo Alto	Puerto Rico	901
27556	Carolina	Puerto Rico	680
27557	San Juan	Puerto Rico	976
27558	Mayagüez	Puerto Rico	716
27559	Toa Baja	Puerto Rico	612
27560	Guaynabo	Puerto Rico	901
27561	Caguas	Puerto Rico	949
27562	Arecibo	Puerto Rico	959
27563	Mayagüez	Puerto Rico	959
27564	Mayagüez	Puerto Rico	949
27565	Guaynabo	Puerto Rico	969
27566	Guaynabo	Puerto Rico	901
27567	Ponce	Puerto Rico	969
27568	Bayamón	Puerto Rico	969
27569	Carolina	Puerto Rico	901
27570	Arecibo	Puerto Rico	976
27571	Arecibo	Puerto Rico	901
27572	Mayagüez	Puerto Rico	949
27573	Ponce	Puerto Rico	680
27574	Ponce	Puerto Rico	612
27575	Guaynabo	Puerto Rico	725
27576	Bayamón	Puerto Rico	976
27577	Guaynabo	Puerto Rico	716
27578	Carolina	Puerto Rico	959
27579	Toa Baja	Puerto Rico	612
27580	Mayagüez	Puerto Rico	949
27581	Carolina	Puerto Rico	949
27582	Mayagüez	Puerto Rico	901
27583	Bayamón	Puerto Rico	969
27584	Caguas	Puerto Rico	680
27585	Arecibo	Puerto Rico	983
27586	Caguas	Puerto Rico	959
27587	Guaynabo	Puerto Rico	959
27588	Bayamón	Puerto Rico	976
27589	Carolina	Puerto Rico	901
27590	Mayagüez	Puerto Rico	725
27591	Bayamón	Puerto Rico	976
27592	Caguas	Puerto Rico	612
27593	Arecibo	Puerto Rico	969
27594	San Juan	Puerto Rico	949
27595	Bayamón	Puerto Rico	680
27596	Toa Baja	Puerto Rico	725
27597	Trujillo Alto	Puerto Rico	725
27598	Mayagüez	Puerto Rico	976
27599	Guaynabo	Puerto Rico	725
27600	Mayagüez	Puerto Rico	969
27601	San Juan	Puerto Rico	680
27602	San Juan	Puerto Rico	612
27603	Trujillo Alto	Puerto Rico	976
27604	Caguas	Puerto Rico	612
27605	Guaynabo	Puerto Rico	680
27606	Ponce	Puerto Rico	901
27607	Guaynabo	Puerto Rico	901
27608	Toa Baja	Puerto Rico	901
27609	Bayamón	Puerto Rico	725
27610	Caguas	Puerto Rico	680
27611	Mayagüez	Puerto Rico	612
27612	Carolina	Puerto Rico	983
27613	San Juan	Puerto Rico	983
27614	Caguas	Puerto Rico	612
27615	San Juan	Puerto Rico	983
27616	Toa Baja	Puerto Rico	959
27617	Mayagüez	Puerto Rico	969
27618	San Juan	Puerto Rico	612
27619	Mayagüez	Puerto Rico	612
27620	Carolina	Puerto Rico	949
27621	Trujillo Alto	Puerto Rico	959
27622	Caguas	Puerto Rico	612
27623	Bayamón	Puerto Rico	976
27624	Caguas	Puerto Rico	959
27625	Carolina	Puerto Rico	612
27626	Mayagüez	Puerto Rico	959
27627	Mayagüez	Puerto Rico	969
27628	Guaynabo	Puerto Rico	949
27629	Mayagüez	Puerto Rico	680
27630	Mayagüez	Puerto Rico	612
27631	Caguas	Puerto Rico	725
27632	Arecibo	Puerto Rico	983
27633	Trujillo Alto	Puerto Rico	976
27634	Bayamón	Puerto Rico	716
27635	Arecibo	Puerto Rico	949
27636	Arecibo	Puerto Rico	612
27637	Caguas	Puerto Rico	716
27638	Trujillo Alto	Puerto Rico	959
27639	Caguas	Puerto Rico	680
27640	Guaynabo	Puerto Rico	959
27641	Bayamón	Puerto Rico	949
27642	Toa Baja	Puerto Rico	725
27643	Bayamón	Puerto Rico	612
27644	Guaynabo	Puerto Rico	969
27645	Ponce	Puerto Rico	716
27646	San Juan	Puerto Rico	959
27647	San Juan	Puerto Rico	983
27648	Caguas	Puerto Rico	969
27649	Carolina	Puerto Rico	901
27650	San Juan	Puerto Rico	983
27651	Ponce	Puerto Rico	983
27652	Caguas	Puerto Rico	983
